invoice_no,line_no,item_code,item_name,unit,qty,unit_price_field,pct1,pct2,line_total,source_file
9698,1,101,كفته الهنا 800 جرام,طبق,12,56.00,0.00,10,604.80,فواتير المبيعات من 112025 الى 3152026.md
9699,1,114,كفته ابو هاشم 800,طبق,1,90.00,0.00,0,90,فواتير المبيعات من 112025 الى 3152026.md
9699,2,270,برجر اسبشيال,طبق,1,55.00,0.00,0,55,فواتير المبيعات من 112025 الى 3152026.md
9699,3,356,برجر اسبشيال مخصوص 1 ك,طبق,1,120.00,0.00,0,120,فواتير المبيعات من 112025 الى 3152026.md
9700,1,270,برجر اسبشيال,طبق,1,55.00,0.00,0,55,فواتير المبيعات من 112025 الى 3152026.md
9751,1,2,كبده اسكندرانى 400,طبق,20,68.00,0.00,0,1360,فواتير المبيعات من 112025 الى 3152026.md
9752,1,1,مفروم صافى 400 جم,طبق,40,80.00,0.00,0,3200,فواتير المبيعات من 112025 الى 3152026.md
9752,2,6,برجر 400 جم ابو هاشم,طبق,60,45.00,0.00,0,2700,فواتير المبيعات من 112025 الى 3152026.md
9752,3,8,كفته 350 جم ابو هاشم,طبق,20,40.00,0.00,0,800,فواتير المبيعات من 112025 الى 3152026.md
9752,4,7,سجق 350 جم ابو هاشم,طبق,20,45.00,0.00,0,900,فواتير المبيعات من 112025 الى 3152026.md
9752,5,255,برجر ابو هاشم جامبو 1.5 كيلو,طبق,12,170.00,0.00,0,2040,فواتير المبيعات من 112025 الى 3152026.md
9753,1,346,بانية 800 جرام,طبق,36,49.00,0.00,0,1764,فواتير المبيعات من 112025 الى 3152026.md
9753,2,101,كفته الهنا 800 جرام,طبق,192,42.00,0.00,0,8064,فواتير المبيعات من 112025 الى 3152026.md
9753,3,120,برجر الهنا 900 جرام,طبق,108,44.00,0.00,0,4752,فواتير المبيعات من 112025 الى 3152026.md
9753,4,99,سجق الهنا 800 جرام,طبق,96,49.00,0.00,0,4704,فواتير المبيعات من 112025 الى 3152026.md
9755,1,101,كفته الهنا 800 جرام,طبق,108,42.00,0.00,0,4536,فواتير المبيعات من 112025 الى 3152026.md
9755,2,120,برجر الهنا 900 جرام,طبق,120,44.00,0.00,0,5280,فواتير المبيعات من 112025 الى 3152026.md
