invoice_id,source_file,line_seq,item_code,item_name_raw,unit_raw,qty,unit_price,discount_pct,tax_pct,line_total
A265,main_2025_2026,1,13,سجق شرقى 3 ك ابو هاشم كيس 3,كيلو,40.0,310.0,0.0,0.0,12400.0
A73,main_2025_2026,1,102,كفته الهنا 350,طبق,600.0,27.5,0.0,15.0,14025.0
A73,main_2025_2026,2,104,برجر الهنا 400 جرام,طبق,600.0,28.5,0.0,15.0,14535.0
A73,main_2025_2026,3,108,سجق الهنا 350,طبق,600.0,30.0,0.0,15.0,15300.0
b1760,main_2025_2026,1,102,كفته الهنا 350,طبق,75.0,0.0,0.0,0.0,0.0
10000,main_2025_2026,1,102,كفته الهنا 350,طبق,300.0,27.5,0.0,17.0,6847.5
10000,main_2025_2026,2,104,برجر الهنا 400 جرام,طبق,105.0,28.5,0.0,17.0,2483.78
10000,main_2025_2026,3,101,كفته الهنا 800 جرام,طبق,120.0,56.0,0.0,17.0,5577.6
10000,main_2025_2026,4,120,برجر الهنا 900 جرام,طبق,156.0,58.5,0.0,17.0,7574.58
11010,main_2025_2026,1,102,كفته الهنا 350,طبق,45.0,0.0,0.0,0.0,0.0
11020,main_2025_2026,1,102,كفته الهنا 350,طبق,45.0,0.0,0.0,0.0,0.0
11030,main_2025_2026,1,379,بكرة لزق شفاف,طبق,1.0,25.0,0.0,0.0,25.0
11040,main_2025_2026,1,10,مفروم صويا 400 جم,طبق,160.0,55.0,0.0,0.0,8800.0
11040,main_2025_2026,2,108,سجق الهنا 350,طبق,450.0,30.0,0.0,25.0,10125.0
11040,main_2025_2026,3,102,كفته الهنا 350,طبق,750.0,27.5,0.0,25.0,15468.75
11040,main_2025_2026,4,104,برجر الهنا 400 جرام,طبق,450.0,28.5,0.0,25.0,9618.75
11060,main_2025_2026,1,13,سجق شرقى 3 ك ابو هاشم كيس 3,كيلو,50.0,310.0,0.0,0.0,15500.0
11070,main_2025_2026,1,6,برجر 400 جم ابو هاشم,طبق,10.0,31.0,0.0,0.0,310.0
11070,main_2025_2026,2,1,مفروم صافى 400 جم,طبق,14.0,65.0,0.0,0.0,910.0
11080,main_2025_2026,1,102,كفته الهنا 350,طبق,75.0,27.5,0.0,17.0,1711.88
11080,main_2025_2026,2,104,برجر الهنا 400 جرام,طبق,75.0,28.5,0.0,17.0,1774.12
11080,main_2025_2026,3,120,برجر الهنا 900 جرام,طبق,12.0,58.5,0.0,17.0,582.66
11080,main_2025_2026,4,101,كفته الهنا 800 جرام,طبق,12.0,56.0,0.0,17.0,557.76
11080,main_2025_2026,5,108,سجق الهنا 350,طبق,15.0,30.0,0.0,17.0,373.5
11110,main_2025_2026,1,102,كفته الهنا 350,طبق,15.0,0.0,0.0,0.0,0.0
11130,main_2025_2026,1,101,كفته الهنا 800 جرام,طبق,144.0,56.0,0.0,17.0,6693.12
11130,main_2025_2026,2,120,برجر الهنا 900 جرام,طبق,300.0,58.5,0.0,17.0,14566.5
11130,main_2025_2026,3,99,سجق الهنا 800 جرام,طبق,396.0,61.0,0.0,17.0,20049.48
11140,main_2025_2026,1,101,كفته الهنا 800 جرام,طبق,96.0,0.0,0.0,0.0,0.0
11150,main_2025_2026,1,104,برجر الهنا 400 جرام,طبق,450.0,28.5,0.0,17.0,10644.75
11150,main_2025_2026,2,13,سجق شرقى 3 ك ابو هاشم كيس 3,كيلو,16.0,320.0,0.0,0.0,5120.0
11150,main_2025_2026,3,7,سجق 350 جم ابو هاشم,طبق,100.0,45.0,0.0,0.0,4500.0
11150,main_2025_2026,4,6,برجر 400 جم ابو هاشم,طبق,100.0,45.0,0.0,0.0,4500.0
11150,main_2025_2026,5,8,كفته 350 جم ابو هاشم,طبق,100.0,40.0,0.0,0.0,4000.0
11150,main_2025_2026,6,107,سجق 800 ابو هاشم,طبق,80.0,95.0,0.0,0.0,7600.0
11150,main_2025_2026,7,255,برجر ابو هاشم جامبو 1.5 كيلو,طبق,45.0,170.0,0.0,0.0,7650.0
11150,main_2025_2026,8,109,برجر ابو هاشم 1 ك,طبق,60.0,95.0,0.0,0.0,5700.0
11150,main_2025_2026,9,114,كفته ابو هاشم 800,طبق,80.0,90.0,0.0,0.0,7200.0
11160,main_2025_2026,1,104,برجر الهنا 400 جرام,طبق,30.0,0.0,0.0,0.0,0.0
11170,main_2025_2026,1,2,كبده اسكندرانى 400,طبق,1.0,70.0,0.0,0.0,70.0
11180,main_2025_2026,1,101,كفته الهنا 800 جرام,طبق,12.0,56.0,0.0,10.0,604.8
11190,main_2025_2026,1,101,كفته الهنا 800 جرام,طبق,120.0,56.0,0.0,17.0,5577.6
11190,main_2025_2026,2,99,سجق الهنا 800 جرام,طبق,36.0,61.0,0.0,17.0,1822.68
11190,main_2025_2026,3,108,سجق الهنا 350,طبق,30.0,30.0,0.0,17.0,747.0
11190,main_2025_2026,4,120,برجر الهنا 900 جرام,طبق,24.0,58.5,0.0,17.0,1165.32
11190,main_2025_2026,5,102,كفته الهنا 350,طبق,120.0,27.5,0.0,17.0,2739.0
11200,main_2025_2026,1,101,كفته الهنا 800 جرام,طبق,24.0,56.0,0.0,15.0,1142.4
11200,main_2025_2026,2,102,كفته الهنا 350,طبق,30.0,27.5,0.0,15.0,701.25
11200,main_2025_2026,3,108,سجق الهنا 350,طبق,30.0,30.0,0.0,15.0,765.0
11200,main_2025_2026,4,104,برجر الهنا 400 جرام,طبق,15.0,28.5,0.0,15.0,363.38
11210,main_2025_2026,1,346,بانية 800 جرام,طبق,60.0,50.0,0.0,0.0,3000.0
11220,main_2025_2026,1,373,عرض مصنعات الهنا كبير,طبق,50.0,70.0,0.0,0.0,3500.0
11230,main_2025_2026,1,262,بانيه 900 جرام,طبق,12.0,55.0,0.0,0.0,660.0
11240,main_2025_2026,1,33,كيلو مفروم هندى,كيلو,7.5,200.0,0.0,0.0,1500.0
11240,main_2025_2026,2,2,كبده اسكندرانى 400,طبق,10.0,61.0,0.0,0.0,610.0
11240,main_2025_2026,3,12,مفروم 3 كيلو كيس 3,كيلو,3.0,600.0,0.0,0.0,1800.0
11240,main_2025_2026,4,114,كفته ابو هاشم 800,طبق,6.0,65.0,0.0,0.0,390.0
11240,main_2025_2026,5,7,سجق 350 جم ابو هاشم,طبق,6.0,31.0,0.0,0.0,186.0
11240,main_2025_2026,6,107,سجق 800 ابو هاشم,طبق,6.0,65.0,0.0,0.0,390.0
11250,main_2025_2026,1,33,كيلو مفروم هندى,كيلو,12.0,200.0,0.0,0.0,2400.0
11260,main_2025_2026,1,102,كفته الهنا 350,طبق,15.0,0.0,0.0,0.0,0.0
9036,main_2025_2026,1,99,سجق الهنا 800 جرام,طبق,120.0,50.0,0.0,0.0,6000.0
9036,main_2025_2026,2,346,بانية 800 جرام,طبق,120.0,50.0,0.0,0.0,6000.0
9037,main_2025_2026,1,2,كبده اسكندرانى 400,طبق,40.0,68.0,0.0,0.0,2720.0
9037,main_2025_2026,2,107,سجق 800 ابو هاشم,طبق,31.0,95.0,0.0,0.0,2945.0
9038,main_2025_2026,1,1,مفروم صافى 400 جم,طبق,40.0,80.0,0.0,0.0,3200.0
9038,main_2025_2026,2,7,سجق 350 جم ابو هاشم,طبق,40.0,45.0,0.0,0.0,1800.0
9038,main_2025_2026,3,114,كفته ابو هاشم 800,طبق,32.0,90.0,0.0,0.0,2880.0
9038,main_2025_2026,4,8,كفته 350 جم ابو هاشم,طبق,20.0,40.0,0.0,0.0,800.0
9038,main_2025_2026,5,255,برجر ابو هاشم جامبو 1.5 كيلو,طبق,3.0,170.0,0.0,0.0,510.0
9039,main_2025_2026,1,101,كفته الهنا 800 جرام,طبق,720.0,42.0,0.0,0.0,30240.0
9039,main_2025_2026,2,120,برجر الهنا 900 جرام,طبق,360.0,44.0,0.0,0.0,15840.0
9039,main_2025_2026,3,104,برجر الهنا 400 جرام,طبق,300.0,23.67,0.0,0.0,7101.0
9040,main_2025_2026,1,10,مفروم صويا 400 جم,طبق,520.0,55.0,0.0,0.0,28600.0
9040,main_2025_2026,2,104,برجر الهنا 400 جرام,طبق,45.0,28.5,0.0,25.0,961.875
9040,main_2025_2026,3,102,كفته الهنا 350,طبق,45.0,27.5,0.0,25.0,928.125
9040,main_2025_2026,4,108,سجق الهنا 350,طبق,45.0,30.0,0.0,25.0,1012.5
9041,main_2025_2026,1,346,بانية 800 جرام,طبق,180.0,49.0,0.0,0.0,8820.0
9041,main_2025_2026,2,99,سجق الهنا 800 جرام,طبق,144.0,49.0,0.0,0.0,7056.0
9041,main_2025_2026,3,120,برجر الهنا 900 جرام,طبق,144.0,44.0,0.0,0.0,6336.0
9041,main_2025_2026,4,101,كفته الهنا 800 جرام,طبق,120.0,42.0,0.0,0.0,5040.0
9043,main_2025_2026,1,2,كبده اسكندرانى 400,طبق,40.0,68.0,0.0,0.0,2720.0
9043,main_2025_2026,2,1,مفروم صافى 400 جم,طبق,20.0,80.0,0.0,0.0,1600.0
9043,main_2025_2026,3,7,سجق 350 جم ابو هاشم,طبق,20.0,45.0,0.0,0.0,900.0
9043,main_2025_2026,4,8,كفته 350 جم ابو هاشم,طبق,20.0,40.0,0.0,0.0,800.0
9043,main_2025_2026,5,114,كفته ابو هاشم 800,طبق,16.0,90.0,0.0,0.0,1440.0
9043,main_2025_2026,6,255,برجر ابو هاشم جامبو 1.5 كيلو,طبق,9.0,170.0,0.0,0.0,1530.0
9045,main_2025_2026,1,101,كفته الهنا 800 جرام,طبق,240.0,42.0,0.0,0.0,10080.0
9045,main_2025_2026,2,120,برجر الهنا 900 جرام,طبق,240.0,44.0,0.0,0.0,10560.0
9045,main_2025_2026,3,99,سجق الهنا 800 جرام,طبق,24.0,49.0,0.0,0.0,1176.0
9046,main_2025_2026,1,101,كفته الهنا 800 جرام,طبق,180.0,56.0,0.0,15.0,8568.0
9046,main_2025_2026,2,102,كفته الهنا 350,طبق,75.0,27.5,0.0,15.0,1753.12
9046,main_2025_2026,3,120,برجر الهنا 900 جرام,طبق,120.0,58.5,0.0,15.0,5967.0
9046,main_2025_2026,4,108,سجق الهنا 350,طبق,75.0,30.0,0.0,15.0,1912.5
9046,main_2025_2026,5,99,سجق الهنا 800 جرام,طبق,420.0,61.0,0.0,15.0,21777.0
9046,main_2025_2026,6,13,سجق شرقى 3 ك ابو هاشم كيس 3,كيلو,40.0,320.0,0.0,0.0,12800.0
9046,main_2025_2026,7,257,سجق الهنا 5 كيلو,طبق,20.0,300.0,0.0,0.0,6000.0
9048,main_2025_2026,1,101,كفته الهنا 800 جرام,طبق,720.0,42.0,0.0,0.0,30240.0
9048,main_2025_2026,2,120,برجر الهنا 900 جرام,طبق,360.0,44.0,0.0,0.0,15840.0
9048,main_2025_2026,3,13,سجق شرقى 3 ك ابو هاشم كيس 3,كيلو,88.0,320.0,0.0,0.0,28160.0
9048,main_2025_2026,4,257,سجق الهنا 5 كيلو,طبق,60.0,300.0,0.0,0.0,18000.0
9049,main_2025_2026,1,2,كبده اسكندرانى 400,طبق,60.0,68.0,0.0,0.0,4080.0
9049,main_2025_2026,2,1,مفروم صافى 400 جم,طبق,60.0,80.0,0.0,0.0,4800.0
9049,main_2025_2026,3,114,كفته ابو هاشم 800,طبق,16.0,90.0,0.0,0.0,1440.0
9049,main_2025_2026,4,107,سجق 800 ابو هاشم,طبق,16.0,95.0,0.0,0.0,1520.0
9049,main_2025_2026,5,8,كفته 350 جم ابو هاشم,طبق,20.0,40.0,0.0,0.0,800.0
9049,main_2025_2026,6,7,سجق 350 جم ابو هاشم,طبق,20.0,45.0,0.0,0.0,900.0
9049,main_2025_2026,7,6,برجر 400 جم ابو هاشم,طبق,17.0,45.0,0.0,0.0,765.0
9049,main_2025_2026,8,44,برجر ابو هاشم 600 جرام,طبق,22.0,65.0,0.0,0.0,1430.0
9049,main_2025_2026,9,255,برجر ابو هاشم جامبو 1.5 كيلو,طبق,8.0,170.0,0.0,0.0,1360.0
9050,main_2025_2026,1,346,بانية 800 جرام,طبق,120.0,49.0,0.0,0.0,5880.0
9050,main_2025_2026,2,99,سجق الهنا 800 جرام,طبق,96.0,49.0,0.0,0.0,4704.0
9050,main_2025_2026,3,101,كفته الهنا 800 جرام,طبق,84.0,42.0,0.0,0.0,3528.0
9050,main_2025_2026,4,120,برجر الهنا 900 جرام,طبق,96.0,44.0,0.0,0.0,4224.0
9126,main_2025_2026,1,13,سجق شرقى 3 ك ابو هاشم كيس 3,كيلو,6.0,320.0,0.0,0.0,1920.0
9127,main_2025_2026,1,114,كفته ابو هاشم 800,طبق,1.0,90.0,0.0,0.0,90.0
9127,main_2025_2026,2,2,كبده اسكندرانى 400,طبق,2.0,65.0,0.0,0.0,130.0
9127,main_2025_2026,3,13,سجق شرقى 3 ك ابو هاشم كيس 3,كيلو,1.0,300.0,0.0,0.0,300.0
9127,main_2025_2026,4,261,كتف هندى,طبق,5.6,190.0,0.0,0.0,1064.0
9128,main_2025_2026,1,102,كفته الهنا 350,طبق,75.0,0.0,0.0,0.0,0.0
9129,main_2025_2026,1,101,كفته الهنا 800 جرام,طبق,12.0,0.0,0.0,0.0,0.0
9130,main_2025_2026,1,190,صميد,طبق,250.0,14.5,0.0,0.0,3625.0
9131,main_2025_2026,1,7,سجق 350 جم ابو هاشم,طبق,1.0,40.0,0.0,0.0,40.0
9131,main_2025_2026,2,6,برجر 400 جم ابو هاشم,طبق,1.0,40.0,0.0,0.0,40.0
9131,main_2025_2026,3,8,كفته 350 جم ابو هاشم,طبق,1.0,40.0,0.0,0.0,40.0
9132,main_2025_2026,1,101,كفته الهنا 800 جرام,طبق,12.0,56.0,0.0,10.0,604.8
9133,main_2025_2026,1,108,سجق الهنا 350,طبق,165.0,30.0,0.0,15.0,4207.5
9133,main_2025_2026,2,13,سجق شرقى 3 ك ابو هاشم كيس 3,كيلو,80.0,320.0,0.0,0.0,25600.0
9133,main_2025_2026,3,101,كفته الهنا 800 جرام,طبق,360.0,56.0,0.0,15.0,17136.0
9133,main_2025_2026,4,102,كفته الهنا 350,طبق,225.0,27.5,0.0,15.0,5259.38
9133,main_2025_2026,5,104,برجر الهنا 400 جرام,طبق,300.0,28.5,0.0,15.0,7267.5
9134,main_2025_2026,1,102,كفته الهنا 350,طبق,75.0,0.0,0.0,0.0,0.0
9135,main_2025_2026,1,101,كفته الهنا 800 جرام,طبق,12.0,0.0,0.0,0.0,0.0
9136,main_2025_2026,1,102,كفته الهنا 350,طبق,75.0,0.0,0.0,0.0,0.0
9137,main_2025_2026,1,102,كفته الهنا 350,طبق,15.0,0.0,0.0,0.0,0.0
9138,main_2025_2026,1,102,كفته الهنا 350,طبق,15.0,0.0,0.0,0.0,0.0
9139,main_2025_2026,1,7,سجق 350 جم ابو هاشم,طبق,10.0,40.0,0.0,0.0,400.0
9140,main_2025_2026,1,13,سجق شرقى 3 ك ابو هاشم كيس 3,كيلو,72.0,320.0,0.0,0.0,23040.0
9140,main_2025_2026,2,7,سجق 350 جم ابو هاشم,طبق,100.0,45.0,0.0,0.0,4500.0
9140,main_2025_2026,3,2,كبده اسكندرانى 400,طبق,105.0,71.0,0.0,0.0,7455.0
9140,main_2025_2026,4,8,كفته 350 جم ابو هاشم,طبق,80.0,40.0,0.0,0.0,3200.0
9140,main_2025_2026,5,104,برجر الهنا 400 جرام,طبق,105.0,28.5,0.0,17.0,2483.78
9140,main_2025_2026,6,120,برجر الهنا 900 جرام,طبق,120.0,58.5,0.0,17.0,5826.6
9140,main_2025_2026,7,108,سجق الهنا 350,طبق,180.0,30.0,0.0,17.0,4482.0
9140,main_2025_2026,8,102,كفته الهنا 350,طبق,150.0,27.5,0.0,17.0,3423.75
9140,main_2025_2026,9,1,مفروم صافى 400 جم,طبق,100.0,74.0,0.0,0.0,7400.0
9140,main_2025_2026,10,258,كبده 3 كيلو كيس 3,كيلو,66.0,520.0,0.0,0.0,34320.0
9142,main_2025_2026,1,120,برجر الهنا 900 جرام,طبق,840.0,58.5,0.0,15.0,41769.0
9142,main_2025_2026,2,104,برجر الهنا 400 جرام,طبق,375.0,28.5,0.0,15.0,9084.38
9142,main_2025_2026,3,101,كفته الهنا 800 جرام,طبق,480.0,56.0,0.0,15.0,22848.0
9142,main_2025_2026,4,108,سجق الهنا 350,طبق,300.0,30.0,0.0,15.0,7650.0
9142,main_2025_2026,5,102,كفته الهنا 350,طبق,75.0,27.5,0.0,15.0,1753.12
9142,main_2025_2026,6,13,سجق شرقى 3 ك ابو هاشم كيس 3,كيلو,16.0,320.0,0.0,0.0,5120.0
9142,main_2025_2026,7,346,بانية 800 جرام,طبق,588.0,50.0,0.0,0.0,29400.0
9143,main_2025_2026,1,102,كفته الهنا 350,طبق,150.0,0.0,0.0,0.0,0.0
9144,main_2025_2026,1,102,كفته الهنا 350,طبق,30.0,0.0,0.0,0.0,0.0
9145,main_2025_2026,1,101,كفته الهنا 800 جرام,طبق,15.0,0.0,0.0,0.0,0.0
9146,main_2025_2026,1,102,كفته الهنا 350,طبق,15.0,0.0,0.0,0.0,0.0
9147,main_2025_2026,1,108,سجق الهنا 350,طبق,15.0,0.0,0.0,0.0,0.0
9148,main_2025_2026,1,13,سجق شرقى 3 ك ابو هاشم كيس 3,كيلو,133.0,320.0,0.0,0.0,42560.0
9148,main_2025_2026,2,104,برجر الهنا 400 جرام,طبق,525.0,28.5,0.0,17.0,12418.88
9148,main_2025_2026,3,120,برجر الهنا 900 جرام,طبق,120.0,58.5,0.0,17.0,5826.6
9148,main_2025_2026,4,102,كفته الهنا 350,طبق,450.0,27.5,0.0,17.0,10271.25
9148,main_2025_2026,5,101,كفته الهنا 800 جرام,طبق,360.0,56.0,0.0,17.0,16732.8
9149,main_2025_2026,1,102,كفته الهنا 350,طبق,120.0,0.0,0.0,0.0,0.0
9243,main_2025_2026,1,120,برجر الهنا 900 جرام,طبق,60.0,58.5,0.0,15.0,2983.5
9243,main_2025_2026,2,108,سجق الهنا 350,طبق,45.0,30.0,0.0,15.0,1147.5
9243,main_2025_2026,3,346,بانية 800 جرام,طبق,180.0,50.0,0.0,0.0,9000.0
9243,main_2025_2026,4,101,كفته الهنا 800 جرام,طبق,120.0,56.0,0.0,15.0,5712.0
9243,main_2025_2026,5,102,كفته الهنا 350,طبق,75.0,27.5,0.0,15.0,1753.12
9243,main_2025_2026,6,104,برجر الهنا 400 جرام,طبق,75.0,28.5,0.0,15.0,1816.88
9244,main_2025_2026,1,102,كفته الهنا 350,طبق,45.0,27.5,0.0,15.0,1051.88
9244,main_2025_2026,2,104,برجر الهنا 400 جرام,طبق,45.0,28.5,0.0,15.0,1090.12
9244,main_2025_2026,3,120,برجر الهنا 900 جرام,طبق,24.0,58.5,0.0,15.0,1193.4
9244,main_2025_2026,4,101,كفته الهنا 800 جرام,طبق,12.0,56.0,0.0,15.0,571.2
9245,main_2025_2026,1,102,كفته الهنا 350,طبق,30.0,27.5,0.0,15.0,701.25
9246,main_2025_2026,1,102,كفته الهنا 350,طبق,15.0,0.0,0.0,0.0,0.0
9247,main_2025_2026,1,101,كفته الهنا 800 جرام,طبق,300.0,56.0,0.0,15.0,14280.0
9247,main_2025_2026,2,120,برجر الهنا 900 جرام,طبق,240.0,58.5,0.0,15.0,11934.0
9247,main_2025_2026,3,104,برجر الهنا 400 جرام,طبق,75.0,28.5,0.0,15.0,1816.88
9247,main_2025_2026,4,99,سجق الهنا 800 جرام,طبق,300.0,61.0,0.0,15.0,15555.0
9247,main_2025_2026,5,13,سجق شرقى 3 ك ابو هاشم كيس 3,كيلو,20.0,320.0,0.0,0.0,6400.0
9247,main_2025_2026,6,105,سجق الهنا 3 كيلو,طبق,39.0,192.0,0.0,0.0,7488.0
9247,main_2025_2026,7,108,سجق الهنا 350,طبق,75.0,30.0,0.0,15.0,1912.5
9248,main_2025_2026,1,102,كفته الهنا 350,طبق,45.0,27.5,0.0,15.0,1051.88
9248,main_2025_2026,2,104,برجر الهنا 400 جرام,طبق,45.0,28.5,0.0,15.0,1090.12
9249,main_2025_2026,1,120,برجر الهنا 900 جرام,طبق,12.0,58.5,0.0,15.0,596.7
9249,main_2025_2026,2,104,برجر الهنا 400 جرام,طبق,15.0,28.5,0.0,15.0,363.38
9249,main_2025_2026,3,101,كفته الهنا 800 جرام,طبق,12.0,56.0,0.0,15.0,571.2
9250,main_2025_2026,1,120,برجر الهنا 900 جرام,طبق,48.0,58.5,0.0,15.0,2386.8
9250,main_2025_2026,2,104,برجر الهنا 400 جرام,طبق,15.0,28.5,0.0,15.0,363.38
9250,main_2025_2026,3,102,كفته الهنا 350,طبق,30.0,27.5,0.0,15.0,701.25
9250,main_2025_2026,4,101,كفته الهنا 800 جرام,طبق,48.0,56.0,0.0,15.0,2284.8
9268,main_2025_2026,1,120,برجر الهنا 900 جرام,طبق,180.0,58.5,0.0,15.0,8950.5
9268,main_2025_2026,2,108,سجق الهنا 350,طبق,150.0,30.0,0.0,15.0,3825.0
9269,main_2025_2026,1,101,كفته الهنا 800 جرام,طبق,60.0,56.0,0.0,10.0,3024.0
9269,main_2025_2026,2,120,برجر الهنا 900 جرام,طبق,60.0,58.5,0.0,10.0,3159.0
9269,main_2025_2026,3,99,سجق الهنا 800 جرام,طبق,60.0,61.0,0.0,10.0,3294.0
9269,main_2025_2026,4,346,بانية 800 جرام,طبق,60.0,52.83,0.0,0.0,3169.8
9270,main_2025_2026,1,104,برجر الهنا 400 جرام,طبق,45.0,28.5,0.0,10.0,1154.25
9270,main_2025_2026,2,102,كفته الهنا 350,طبق,45.0,27.5,0.0,10.0,1113.75
9270,main_2025_2026,3,120,برجر الهنا 900 جرام,طبق,12.0,58.5,0.0,10.0,631.8
9270,main_2025_2026,4,101,كفته الهنا 800 جرام,طبق,12.0,56.0,0.0,10.0,604.8
9271,main_2025_2026,1,1,مفروم صافى 400 جم,طبق,20.0,80.0,0.0,0.0,1600.0
9271,main_2025_2026,2,10,مفروم صويا 400 جم,طبق,20.0,58.0,0.0,0.0,1160.0
9271,main_2025_2026,3,2,كبده اسكندرانى 400,طبق,40.0,68.0,0.0,0.0,2720.0
9271,main_2025_2026,4,346,بانية 800 جرام,طبق,84.0,50.0,0.0,0.0,4200.0
9272,main_2025_2026,1,104,برجر الهنا 400 جرام,طبق,15.0,28.5,0.0,15.0,363.38
9272,main_2025_2026,2,102,كفته الهنا 350,طبق,15.0,27.5,0.0,15.0,350.62
9272,main_2025_2026,3,101,كفته الهنا 800 جرام,طبق,24.0,56.0,0.0,15.0,1142.4
9272,main_2025_2026,4,120,برجر الهنا 900 جرام,طبق,24.0,58.5,0.0,15.0,1193.4
9272,main_2025_2026,5,346,بانية 800 جرام,طبق,60.0,50.0,0.0,0.0,3000.0
9273,main_2025_2026,1,120,برجر الهنا 900 جرام,طبق,24.0,58.5,0.0,15.0,1193.4
9273,main_2025_2026,2,104,برجر الهنا 400 جرام,طبق,30.0,28.5,0.0,15.0,726.75
9274,main_2025_2026,1,346,بانية 800 جرام,طبق,12.0,50.0,0.0,0.0,600.0
9275,main_2025_2026,1,101,كفته الهنا 800 جرام,طبق,12.0,56.0,0.0,0.0,672.0
9275,main_2025_2026,2,102,كفته الهنا 350,طبق,15.0,27.5,0.0,0.0,412.5
9275,main_2025_2026,3,1,مفروم صافى 400 جم,طبق,20.0,80.0,0.0,0.0,1600.0
9275,main_2025_2026,4,2,كبده اسكندرانى 400,طبق,20.0,68.0,0.0,0.0,1360.0
9275,main_2025_2026,5,120,برجر الهنا 900 جرام,طبق,12.0,58.5,0.0,0.0,702.0
9276,main_2025_2026,1,346,بانية 800 جرام,طبق,48.0,50.0,0.0,0.0,2400.0
9276,main_2025_2026,2,255,برجر ابو هاشم جامبو 1.5 كيلو,طبق,9.0,170.0,0.0,0.0,1530.0
9277,main_2025_2026,1,120,برجر الهنا 900 جرام,طبق,36.0,58.5,0.0,15.0,1790.1
9277,main_2025_2026,2,102,كفته الهنا 350,طبق,45.0,27.5,0.0,15.0,1051.88
9277,main_2025_2026,3,101,كفته الهنا 800 جرام,طبق,12.0,56.0,0.0,15.0,571.2
9279,main_2025_2026,1,255,برجر ابو هاشم جامبو 1.5 كيلو,طبق,9.0,170.0,0.0,0.0,1530.0
9280,main_2025_2026,1,255,برجر ابو هاشم جامبو 1.5 كيلو,طبق,9.0,170.0,0.0,0.0,1530.0
9283,main_2025_2026,1,108,سجق الهنا 350,طبق,45.0,30.0,0.0,10.0,1215.0
9283,main_2025_2026,2,101,كفته الهنا 800 جرام,طبق,36.0,56.0,0.0,10.0,1814.4
9284,main_2025_2026,1,120,برجر الهنا 900 جرام,طبق,36.0,58.5,0.0,15.0,1790.1
9284,main_2025_2026,2,104,برجر الهنا 400 جرام,طبق,45.0,28.5,0.0,15.0,1090.12
9284,main_2025_2026,3,257,سجق الهنا 5 كيلو,طبق,1.0,300.0,0.0,0.0,300.0
9286,main_2025_2026,1,120,برجر الهنا 900 جرام,طبق,36.0,58.5,0.0,15.0,1790.1
9286,main_2025_2026,2,101,كفته الهنا 800 جرام,طبق,36.0,56.0,0.0,15.0,1713.6
9286,main_2025_2026,3,104,برجر الهنا 400 جرام,طبق,15.0,28.5,0.0,15.0,363.38
9286,main_2025_2026,4,102,كفته الهنا 350,طبق,15.0,27.5,0.0,15.0,350.62
9286,main_2025_2026,5,255,برجر ابو هاشم جامبو 1.5 كيلو,طبق,9.0,170.0,0.0,0.0,1530.0
9287,main_2025_2026,1,255,برجر ابو هاشم جامبو 1.5 كيلو,طبق,3.0,110.0,0.0,0.0,330.0
9288,main_2025_2026,1,13,سجق شرقى 3 ك ابو هاشم كيس 3,كيلو,10.0,320.0,0.0,0.0,3200.0
9289,main_2025_2026,1,1,مفروم صافى 400 جم,طبق,40.0,80.0,0.0,0.0,3200.0
9289,main_2025_2026,2,2,كبده اسكندرانى 400,طبق,50.0,68.0,0.0,0.0,3400.0
9289,main_2025_2026,3,8,كفته 350 جم ابو هاشم,طبق,10.0,40.0,0.0,0.0,400.0
9289,main_2025_2026,4,7,سجق 350 جم ابو هاشم,طبق,5.0,45.0,0.0,0.0,225.0
9290,main_2025_2026,1,2,كبده اسكندرانى 400,طبق,20.0,68.0,0.0,0.0,1360.0
9290,main_2025_2026,2,8,كفته 350 جم ابو هاشم,طبق,20.0,40.0,0.0,0.0,800.0
9290,main_2025_2026,3,7,سجق 350 جم ابو هاشم,طبق,5.0,45.0,0.0,0.0,225.0
9291,main_2025_2026,1,13,سجق شرقى 3 ك ابو هاشم كيس 3,كيلو,40.0,320.0,0.0,0.0,12800.0
9291,main_2025_2026,2,44,برجر ابو هاشم 600 جرام,طبق,200.0,65.0,0.0,0.0,13000.0
9291,main_2025_2026,3,114,كفته ابو هاشم 800,طبق,16.0,90.0,0.0,0.0,1440.0
9291,main_2025_2026,4,8,كفته 350 جم ابو هاشم,طبق,20.0,40.0,0.0,0.0,800.0
9291,main_2025_2026,5,7,سجق 350 جم ابو هاشم,طبق,5.0,45.0,0.0,0.0,225.0
9291,main_2025_2026,6,2,كبده اسكندرانى 400,طبق,20.0,68.0,0.0,0.0,1360.0
9292,main_2025_2026,1,1,مفروم صافى 400 جم,طبق,120.0,80.0,0.0,0.0,9600.0
9292,main_2025_2026,2,2,كبده اسكندرانى 400,طبق,120.0,68.0,0.0,0.0,8160.0
9292,main_2025_2026,3,107,سجق 800 ابو هاشم,طبق,5.0,95.0,0.0,0.0,475.0
9293,main_2025_2026,1,1,مفروم صافى 400 جم,طبق,20.0,65.0,0.0,0.0,1300.0
9293,main_2025_2026,2,7,سجق 350 جم ابو هاشم,طبق,5.0,31.0,0.0,0.0,155.0
9294,main_2025_2026,1,1,مفروم صافى 400 جم,طبق,1.0,0.0,0.0,0.0,0.0
9295,main_2025_2026,1,13,سجق شرقى 3 ك ابو هاشم كيس 3,كيلو,14.0,320.0,0.0,0.0,4480.0
